subject;predicate;object;0/1,
http://dbpedia.org/resource/University_of_Wollongong_in_Dubai;http://dbpedia.org/property/type;http://dbpedia.org/resource/Private_university;1,
http://dbpedia.org/resource/University_of_the_Arts_Bremen;http://dbpedia.org/property/type;http://dbpedia.org/resource/Public_university;1,
http://dbpedia.org/resource/Victoria_University_of_Bangladesh;http://dbpedia.org/property/type;http://dbpedia.org/resource/Private_university;1,
http://dbpedia.org/resource/Vikram_University;http://dbpedia.org/property/type;http://dbpedia.org/resource/Private_university;1,
http://dbpedia.org/resource/World_University_of_Bangladesh;http://dbpedia.org/property/type;http://dbpedia.org/resource/Private_university;1,
http://dbpedia.org/resource/Ajloun_National_Private_University;http://dbpedia.org/property/type;http://dbpedia.org/resource/Private_university;1,
http://dbpedia.org/resource/Alfred_Nobel_University;http://dbpedia.org/property/type;http://dbpedia.org/resource/Private_university;1,
http://dbpedia.org/resource/Bearys_Institute_of_Technology;http://dbpedia.org/property/type;http://dbpedia.org/resource/Private_university;1,
http://dbpedia.org/resource/Bhavan's_Vivekananda_College;http://dbpedia.org/property/type;http://dbpedia.org/resource/Private_university;1,
http://dbpedia.org/resource/Central_University_of_Kashmir;http://dbpedia.org/property/type;http://dbpedia.org/resource/Public_university;1,
http://dbpedia.org/resource/College_of_Engineering_Karunagappally;http://dbpedia.org/property/type;http://dbpedia.org/resource/Public_university;1,
http://dbpedia.org/resource/Creighton_University_School_of_Medicine;http://dbpedia.org/property/type;http://dbpedia.org/resource/Private_university;1,
http://dbpedia.org/resource/Jadara_University;http://dbpedia.org/property/type;http://dbpedia.org/resource/Private_university;1,
http://dbpedia.org/resource/Jerash_University;http://dbpedia.org/property/type;http://dbpedia.org/resource/Private_university;1,
http://dbpedia.org/resource/Kunsthochschule_Kassel;http://dbpedia.org/property/type;http://dbpedia.org/resource/Public_university;1,
http://dbpedia.org/resource/Majhighariani_Institute_of_Technology_and_Science;http://dbpedia.org/property/type;http://dbpedia.org/resource/Public_university;1,
http://dbpedia.org/resource/North-West_University;http://dbpedia.org/property/type;http://dbpedia.org/resource/Public_university;1,
http://dbpedia.org/resource/Sharda_University;http://dbpedia.org/property/type;http://dbpedia.org/resource/Private_university;1,
http://dbpedia.org/resource/Swathi_Thirunal_College_of_Music;http://dbpedia.org/property/type;http://dbpedia.org/resource/Public_university;1,
http://dbpedia.org/resource/Universidad_Regiomontana;http://dbpedia.org/property/type;http://dbpedia.org/resource/Private_university;1,
http://dbpedia.org/resource/University_of_Belgrade_Faculty_of_Security_Studies;http://dbpedia.org/property/type;http://dbpedia.org/resource/Public_university;1,
http://dbpedia.org/resource/University_of_the_Arts_London;http://dbpedia.org/property/type;http://dbpedia.org/resource/Public_university;1,
http://dbpedia.org/resource/Awadhesh_Pratap_Singh_University;http://dbpedia.org/property/type;http://dbpedia.org/resource/Public_university;1,
http://dbpedia.org/resource/Begumgonj_Textile_Engineering_College,_Noakhali;http://dbpedia.org/property/type;http://dbpedia.org/resource/Public_university;1
http://dbpedia.org/resource/Bukovinian_State_Medical_University;http://dbpedia.org/property/type;http://dbpedia.org/resource/Public_university;1,
http://dbpedia.org/resource/Ceylon_University_College;http://dbpedia.org/property/type;http://dbpedia.org/resource/Public_university;1,
http://dbpedia.org/resource/Gour_Mahavidyalaya;http://dbpedia.org/property/type;http://dbpedia.org/resource/Public_university;1,
http://dbpedia.org/resource/ICFAI_University,_Dehradun;http://dbpedia.org/property/type;http://dbpedia.org/resource/Private_university;1
